id,kind,name,author,sha256,symbol,timeframe,data_symbol,data_timeframe,window_from,window_to,window_bars,frozen_input,compiled,compile_error,ohlcv_ok,tv_ok,tv_cached,tv_bars,pyne_ok,pyne_error,is_strategy,pyne_run_sec,pyne_ms_per_bar,pyne_wall_sec,tv_wall_sec,tv_compile_sec,tv_bench_bars,bench_ratio,plot_common_cols,plot_bars_joined,plot_match_pct,plot_na_match_pct,plot_bars_numeric,plot_num_match_pct,plot_na_struct_mismatch,plot_exact_pct,plot_max_ulp,plot_fidelity,transcendentals,plot_worst_col,plot_worst_match_pct,plot_max_abs,plot_max_rel,plot_nrmse_range_med,plot_nrmse_iqr_med,plot_pearson_min,plot_first_divergence_ts,plot_repaint,plot_repaint_shift,plot_repaint_match_pct,trades_tv,trades_pc,entry_match_pct,exit_match_pct,trade_match_pct,qty_match_pct,pc_extra_entries,pc_missing_entries,tv_net_profit,pc_net_profit,net_profit_match,net_profit_rel_err,tv_net_profit_pct,pc_net_profit_pct,tie_excluded,tie_excluded_reason,trade_match_pct_adj,tv_net_profit_adj,pc_net_profit_adj,net_profit_match_adj,net_profit_rel_err_adj,uses_request_security,sec_contexts,sec_series,data_limited,data_limited_reason,uses_lookahead,repaints,repaint_channel,la_plot_match_pct,la_plot_exact_pct,la_trade_match_pct,la_net_profit_match,status,fail_stage,compared_at
PUB;1d610cc4055240a1a01743b225c58ccf,indicator,Deviation Trend Profile [BigBeluga],BigBeluga,9287427cff310e7ebbd62b2d3feabfed036e3ae13dfa0159332fc5a33ded66a1,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:30:00+00:00,27614,1,1,,1,1,1,27615,1,,0,1.178,0.0427,,,,,,5,27614,1.0,0.999957,28413,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;NvyVoLa2RbLyjeqvnpBnPZg1S1uWQMPI,indicator,Divergence Indicator (any oscillator),yatrader2,d86a1a2f99402fdff93e18cf448bd6cd10ec16ffb04c6e48305c6a0c830eac99,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-14T22:30:00+00:00,28366,1,1,,1,1,1,28367,1,,0,1.268,0.0447,,,,,,8,28366,1.0,1.0,6992,1.0,0,1.0,0,exact,,Regular Bullish,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;5xi4DbWeuIQrU0Fx6ZKiI2odDvIW9q2j,indicator,Divergence for Many Indicators v4,LonesomeTheBlue,6f4c60d954c856c4ec88f95169829df434c9b78e8492651ef1e79f5eb37ff372,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-09T21:30:00+00:00,28124,1,1,,1,1,1,28125,1,,0,5.36,0.1906,,,,,,4,28124,1.0,1.0,56248,1.0,0,1.0,0,exact,,Shapes,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;6446a694829a41dc903d2a73112ba9d7,indicator,ENVELOPE RSI - Buy Sell Signals,Saleh_Toodarvari,9d7feb0dffc10218b65cc4d56e9804f1612c09ba5a2ca5afc09aa4dd15f3b176,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T21:00:00+00:00,28795,1,1,,1,1,1,28796,1,,0,1.433,0.0498,,,,,,10,28795,1.0,1.0,127148,1.0,0,1.0,0,exact,,Basis,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;r4MVRjtjDcVI3sDa8oVxFyQJELap4dgq,indicator,Elliot Wave Oscillator,koryu,70f18428c7910b3509d2d18c799a79314b3e98a27a04da8400b7e8e154cfdae2,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-10T21:30:00+00:00,28172,1,1,,1,1,1,28173,1,,0,0.711,0.0252,,,,,,1,28172,1.0,1.0,28138,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;WokerspHYCae8NdAwae4mYE2rTOAOsWD,indicator,Elliott Wave Oscillator Signals by DGT,dgtrd,278c080ec378a5af5221c4d1f81fe2cb9447759effabad95f97970414e757f61,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:30:00+00:00,27614,1,1,,1,1,1,27615,1,,0,1.605,0.0581,,,,,,12,27614,1.0,1.0,110456,1.0,0,1.0,0,exact,,Strong Long,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;114,indicator,FREE INDICATOR: Laguerre RSI,TheLark,1a77affed2aeb75958368df7e7711f6a58690749281b179ea2af3f88cf3b3264,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-21T13:30:00+00:00,28684,1,1,,1,1,1,28685,1,,0,0.718,0.025,,,,,,1,28684,1.0,1.0,28684,1.0,0,0.986892,197,band,,Plot,1.0,5.551e-17,2.952e-14,1.468e-18,1.766e-18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;4769478b4b464c48964f773458cdbcd1,indicator,FVG Instantaneous Mitigation Signals [LuxAlgo],LuxAlgo,e8821829286ed6015763787881e0365e2869e361852709a599e0cb68f1027345,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T21:30:00+00:00,28268,1,1,,1,1,1,28269,1,,0,0.819,0.029,,,,,,1,28268,1.0,1.0,28263,1.0,0,1.0,0,exact,,Trailing Stop,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;3KZoMPYziyb4zHtK43htj9OetbgOzDRP,indicator,FX Market Sessions,boitoki,00375130e502fc77f5b16621299858731de42513c8d598245146673466ac3792,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,0,5.539,0.2006,,,,,,16,27611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;jNLZBfpYDOA3zFHJXTusK3CD7dbsi4sk,indicator,FXN - Asian Session Range,RobMinty,eee3d86441408ad2c6737e38f000d39b033123ec64a1cc96e9dd16d1f7795e8c,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-11T21:00:00+00:00,28219,1,1,,1,1,1,28220,1,,0,161.113,5.7094,,,,,,6,28207,1.0,0.938455,26016,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-11T00:00:00+00:00"", ""bars"": 3282}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""1W"", ""from"": ""2017-08-14T00:00:00+00:00"", ""to"": ""2026-08-10T00:00:00+00:00"", ""bars"": 470}]",0,,1,0,,,,,,ok,,2026-08-25
PUB;ff639e15f24646fbaf19ae22ac663140,indicator,Fair Value Gap [LuxAlgo],LuxAlgo,0c844884dca450281e79c4a2ac8adedc423b6024cb7f2476c3332169f7688875,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-10T07:00:00+00:00,28143,1,1,,1,1,1,28144,1,,0,1.545,0.0549,,,,,,4,28143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,0,,,,,,,ok,,2026-08-25
PUB;smOGfR6p3nRIFHGkaKqbV9wWl8bFcUmA,indicator,Fibonacci Extension / Retracement / Pivot Points by DGT,dgtrd,d603ff0015d6a8df279aeabc8aa3d520a2ac0d59039c13aba63cbcad511f865e,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,0,12.284,0.4449,,,,,,31,27613,1.0,1.0,55226,1.0,0,1.0,0,exact,,Exhaustion Bar,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;7b8cc0dd2b6449139a5c5084d8a52f98,indicator,Fibonacci Ranges (Real-Time) [LuxAlgo],LuxAlgo,d12a27efe3f4438669bbf9eeb26f9eac837f897a03336844419c5f31c1ee163a,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T21:30:00+00:00,28796,1,1,,1,1,1,28796,1,,0,2.356,0.0818,,,,,,11,28795,1.0,1.0,238651,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;b479566fb5794c7ca3b8158bacb6f5b7,indicator,Fibonacci Time-Price Zones,xxattaxx,81eb37eedcce7b5b546c1ff8ef727cfc714bb81f60ac93295c4a7c624be5e750,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27618,1,,0,2.966,0.1074,,,,,,17,27617,1.0,1.0,220936,1.0,0,1.0,0,exact,log;pow,B Price,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;8143a07641de4d43be04c81f85649473,indicator,Fibonacci Trend [ChartPrime],ChartPrime,84f43428648eaadd23eea264e279b48fa7447234dd8ae1d5429a58227e1fb202,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:30:00+00:00,27614,1,1,,1,1,1,27615,1,,0,2.295,0.0831,,,,,,2,27614,1.0,1.0,55205,1.0,0,1.0,0,exact,,Trend,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;5bbf8bb93a8b4e26a61bd90aa27d2b13,indicator,Follow Line,KivancOzbilgic,dc0f8ffdcc70a663879423be0f96acae240efc34b8554422f0062f9b0c01e456,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-25T05:30:00+00:00,28860,1,1,,1,1,1,28861,1,,0,0.932,0.0323,,,,,,3,28860,1.0,1.0,29532,1.0,0,1.0,0,exact,,Follow Line,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;kEtDhcbormOpu7PPWIBQKt1lo6funxwu,indicator,Follow Line Indicator,Dreadblitz,c6092b4aeeee7333769616a71170aac2234eb9d22af006fc313b101da1310755,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-17T16:30:00+00:00,28498,1,1,,1,1,1,28499,1,,0,0.916,0.0321,,,,,,3,28498,1.0,1.0,29062,1.0,0,1.0,0,exact,,Trend Line,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;u21n9QB0LdRz2EM1p0HHa0Cx6lOopxNP,indicator,Gaussian Channel [DW],DonovanWall,f566a353242a282168d646c11b8322f1fcdb1c18311ec3a62a433f56374d0669,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T22:00:00+00:00,28749,1,1,,1,1,1,28750,1,,0,1.882,0.0654,,,,,,3,28749,1.0,1.0,86247,1.0,0,1.0,0,exact,asin;cos;pow,Filter,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;76dd2650dfbf4e8e805978e3ef096486,indicator,Global (World) Monetary Supply M2 (measured in USD),miguefinance,ed9ad7bb55a69ce34d0c973c6a23b74d9bcd9cbca01a23a12381147496721fa6,BINANCE:BTCUSDT,D,BINANCE:BTCUSDT,D,2017-08-17T00:00:00+00:00,2026-08-23T00:00:00+00:00,3294,1,1,,1,1,1,3295,1,,0,14.381,4.3657,,,,,,1,3294,1.0,1.0,3294,1.0,0,0.634183,3,band,,Global (World) Money Supply M2,1.0,0.046875,5.930e-16,2.100e-16,4.362e-16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,"[{""symbol"": ""ECONOMICS:EUM2*FX:EURUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2371}, {""symbol"": ""ECONOMICS:USM2"", ""timeframe"": ""D"", ""from"": ""2017-07-31T00:00:00+00:00"", ""to"": ""2026-06-30T00:00:00+00:00"", ""bars"": 108}, {""symbol"": ""ECONOMICS:CAM2*FX_IDC:CADUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:CHM2*FX_IDC:CHFUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:GBM2*FX:GBPUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2370}, {""symbol"": ""ECONOMICS:FIM2/FX_IDC:USDFIM"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:RUM2*FX_IDC:RUBUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:NZM2*FX_IDC:NZDUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2352}, {""symbol"": ""ECONOMICS:CNM2*FX_IDC:CNYUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2382}, {""symbol"": ""ECONOMICS:TWM2*FX_IDC:TWDUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:HKM2*FX_IDC:HKDUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:INM2*FX_IDC:INRUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:JPM2*FX_IDC:JPYUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:PHM2*FX_IDC:PHPUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2383}, {""symbol"": ""ECONOMICS:SGM2*FX_IDC:SGDUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:BRM2*FX_IDC:BRLUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2383}, {""symbol"": ""ECONOMICS:COM2*FX_IDC:COPUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:MXM2*FX_IDC:MXNUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}, {""symbol"": ""ECONOMICS:AEM2*FX_IDC:AEDUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2383}, {""symbol"": ""ECONOMICS:TRM2*FX_IDC:TRYUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2383}, {""symbol"": ""ECONOMICS:ZAM2*FX_IDC:ZARUSD"", ""timeframe"": ""D"", ""from"": ""2017-08-17T00:00:00+00:00"", ""to"": ""2026-08-21T00:00:00+00:00"", ""bars"": 2384}]",0,,0,,,,,,,ok,,2026-08-25
PUB;1b7ae64e245e4b56aa0dbfe4ed5ec48a,indicator,Global Liquidity Index,QuantitativeAlpha,2c10623719e52be97890b4264e316ceb858022d4fee47bae73d9768c1a31dab5,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T10:00:00+00:00,27621,1,1,,1,1,1,27622,1,,0,88.174,3.1923,,,,,,1,27621,1.0,1.0,27621,1.0,0,0.970457,2,libm,log,GLI Line,1.0,5.684e-14,4.027e-16,2.753e-16,6.490e-16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,"[{""symbol"": ""ECONOMICS:USCBBS"", ""timeframe"": ""D"", ""from"": ""2024-12-25T00:00:00+00:00"", ""to"": ""2026-07-23T00:00:00+00:00"", ""bars"": 83}, {""symbol"": ""FRED:RRPONTSYD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-29T00:00:00+00:00"", ""bars"": 393}, {""symbol"": ""FRED:WTREGEN"", ""timeframe"": ""D"", ""from"": ""2024-12-25T00:00:00+00:00"", ""to"": ""2026-07-22T00:00:00+00:00"", ""bars"": 83}, {""symbol"": ""ECONOMICS:EUCBBS * FX_IDC:EURUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 413}, {""symbol"": ""ECONOMICS:CNCBBS * FX_IDC:CNYUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:JPCBBS * FX_IDC:JPYUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:GBCBBS * FX_IDC:GBPUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 413}, {""symbol"": ""ECONOMICS:CACBBS * FX_IDC:CADUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:AUCBBS * FX_IDC:AUDUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 413}, {""symbol"": ""ECONOMICS:INCBBS * FX_IDC:INRUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:CHCBBS * FX_IDC:CHFUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 418}, {""symbol"": ""ECONOMICS:RUCBBS * FX_IDC:RUBUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:BRCBBS * FX_IDC:BRLUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 413}, {""symbol"": ""ECONOMICS:KRCBBS * FX_IDC:KRWUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 418}, {""symbol"": ""ECONOMICS:NZCBBS * FX_IDC:NZDUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:SECBBS * FX_IDC:SEKUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:MYCBBS * FX_IDC:MYRUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-29T00:00:00+00:00"", ""bars"": 418}, {""symbol"": ""ECONOMICS:USM2"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-04-30T00:00:00+00:00"", ""bars"": 17}, {""symbol"": ""ECONOMICS:EUM2 * FX_IDC:EURUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:CNM2 * FX_IDC:CNYUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 418}, {""symbol"": ""ECONOMICS:JPM2 * FX_IDC:JPYUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:GBM2 * FX_IDC:GBPUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:CAM2 * FX_IDC:CADUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 418}, {""symbol"": ""ECONOMICS:AUM3 * FX_IDC:AUDUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:INM2 * FX_IDC:INRUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:CHM2 * FX_IDC:CHFUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:RUM2 * FX_IDC:RUBUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:BRM2 * FX_IDC:BRLUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:KRM2 * FX_IDC:KRWUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 418}, {""symbol"": ""ECONOMICS:MXM2 * FX_IDC:MXNUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:IDM2 * FX_IDC:IDRUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}, {""symbol"": ""ECONOMICS:ZAM2 * FX_IDC:ZARUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-29T00:00:00+00:00"", ""bars"": 418}, {""symbol"": ""ECONOMICS:MYM2 * FX_IDC:MYRUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-29T00:00:00+00:00"", ""bars"": 418}, {""symbol"": ""ECONOMICS:SEM2 * FX_IDC:SEKUSD"", ""timeframe"": ""D"", ""from"": ""2024-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 419}]",0,,0,,,,,,,ok,,2026-08-25
PUB;091bb46c2b8b45718c46b487a8fa46ac,indicator,HEMA Trend Levels [AlgoAlpha],AlgoAlpha,a57fe9e16b6f1e310ac82ae24e19901288e2b2c69767fc225df3bd4e07fb861c,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T07:00:00+00:00,27615,1,1,,1,1,1,27616,1,,0,1.097,0.0397,,,,,,8,27615,1.0,1.0,113703,1.0,0,1.0,0,exact,,Top HEMA,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;67ded0a0999d434b943d801eceb9c0a0,indicator,HIGH and LOW Optimized Trend Tracker HOTT LOTT,KivancOzbilgic,36f53a4399acd8d6bcfe8c4ac5b5cf51edf37561842982a71ca51890eff2a090,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T19:30:00+00:00,28744,1,1,,1,1,1,28745,1,,0,2.001,0.0696,,,,,,2,28744,1.0,1.0,57488,1.0,0,1.0,0,exact,,HOTT,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
